,index,amt,merchant_1,merchant_2,category,year,city_pop,is_fraud
953008,953008,295.37,517,-1,4,1965,4664,1
223888,223888,913.02,466,64,12,1948,2971,1
1286909,1286909,374.51,375,-1,4,1974,1725,1
1182225,1182225,1026.44,262,-1,12,1993,15623,1
185928,185928,744.64,125,-1,12,1978,158701,1
6383,6383,20.45,472,161,2,1939,145,1
606452,606452,953.76,125,-1,12,1954,3223,1
846920,846920,311.58,418,59,4,1949,1263321,1
830650,830650,298.45,80,-1,4,1969,25459,1
876925,876925,1106.9,183,-1,11,1998,12478,1
1258994,1258994,18.32,257,-1,2,1967,471,1
1017267,1017267,338.44,138,-1,4,1967,899,1
765318,765318,7.24,173,-1,2,1969,459921,1
681718,681718,10.35,463,-1,2,1964,11751,1
171945,171945,1108.62,183,-1,11,1964,2317,1
1176806,1176806,809.08,576,-1,11,1986,741,1
999469,999469,319.09,440,123,4,1956,260,1
179492,179492,1083.02,280,-1,11,1981,2457,1
573606,573606,958.66,327,19,11,1933,1202,1
71981,71981,286.63,375,-1,4,1998,166081,1
709707,709707,1086.79,241,-1,11,1989,1078,1
112861,112861,117.22,45,-1,1,1991,520,1
151601,151601,609.58,230,196,8,1927,7369,1
1292718,1292718,1029.03,409,-1,11,1950,1100,1
1123680,1123680,12.17,450,-1,2,1992,86954,1
128937,128937,326.21,81,73,4,1942,140,1
538673,538673,753.77,74,-1,8,1992,123373,1
284285,284285,315.48,225,-1,4,1963,111772,1
551048,551048,347.94,139,-1,4,1961,3164,1
596731,596731,750.82,527,-1,8,1938,9141,1
765453,765453,324.43,406,-1,4,1995,3228,1
99144,99144,749.98,331,-1,8,1959,190178,1
760824,760824,333.98,293,-1,4,1985,224256,1
209449,209449,734.75,310,-1,8,1927,633,1
1206474,1206474,692.59,125,-1,12,1980,504,1
1253020,1253020,903.7,74,-1,8,1926,2856,1
1088556,1088556,925.43,288,-1,11,1946,1417793,1
1027610,1027610,292.53,443,-1,4,1984,3451,1
128931,128931,574.19,357,-1,0,1942,140,1
1097474,1097474,8.75,210,-1,9,1935,31970,1
1131277,1131277,292.85,84,-1,6,1988,338,1
921953,921953,729.29,412,43,8,1978,168,1
1170540,1170540,869.5,524,-1,11,2000,28425,1
291988,291988,853.5,476,166,11,1994,95,1
977227,977227,269.84,23,-1,4,1949,13717,1
1211878,1211878,898.9,418,213,11,1991,321490,1
83763,83763,1016.56,223,212,11,1992,53,1
673725,673725,308.58,469,-1,4,1943,761,1
193450,193450,350.7,12,-1,4,1968,1666,1
169902,169902,874.83,455,-1,12,1997,10295,1
967075,967075,858.59,571,125,12,1990,137,1
663556,663556,779.13,386,-1,8,1993,15269,1
1291041,1291041,17.74,50,-1,2,1961,320,1
738787,738787,1042.13,496,39,11,1963,1850,1
522295,522295,774.65,603,-1,8,1982,823,1
423562,423562,812.4,364,138,8,1950,3805,1
765157,765157,219.11,146,-1,6,1985,224256,1
79753,79753,1147.45,288,-1,11,1991,1213,1
588497,588497,309.71,529,120,4,1961,4424,1
14601,14601,701.88,396,-1,8,1990,1228,1
1094505,1094505,324.86,502,12,4,1969,648,1
1067409,1067409,266.42,27,-1,4,1957,7420,1
19620,19620,20.58,376,47,7,1976,1643,1
395963,395963,1021.55,294,0,11,1961,2208,1
1259167,1259167,9.95,313,124,3,1997,777,1
170031,170031,22.1,599,-1,7,1997,10295,1
307415,307415,15.95,422,-1,3,1962,1766,1
246755,246755,6.02,101,-1,2,1973,631,1
942845,942845,20.62,239,-1,10,1985,36438,1
559989,559989,22.06,325,-1,10,1975,5895,1
1068986,1068986,18.34,475,-1,10,2004,163415,1
1032517,1032517,900.4,272,-1,12,1974,381459,1
854050,854050,302.02,407,162,4,2003,1512,1
55483,55483,20.13,116,57,5,1989,77,1
195465,195465,847.19,59,-1,8,1929,276,1
1215693,1215693,942.36,209,105,12,1951,137067,1
344854,344854,1018.93,567,46,11,1985,718,1
815142,815142,680.0,167,-1,8,1999,1888,1
149626,149626,112.59,435,-1,1,1927,7369,1
17228,17228,830.58,394,-1,9,1976,1643,1
52507,52507,19.34,567,164,7,1983,2060,1
1097520,1097520,48.8,281,-1,10,1966,1383,1
1168499,1168499,296.85,184,113,4,1980,47249,1
909002,909002,21.97,209,10,5,1934,181438,1
71844,71844,788.62,565,-1,12,1998,166081,1
688955,688955,1000.46,66,-1,11,1948,7322,1
676292,676292,735.1,412,43,8,1969,389246,1
557580,557580,1167.88,8,-1,11,1961,3164,1
601843,601843,321.76,535,184,4,1942,60,1
598339,598339,8.21,136,51,13,1978,79613,1
1292800,1292800,782.81,466,64,12,1961,320,1
93556,93556,10.44,86,62,2,1996,121,1
661972,661972,9.94,625,-1,9,1993,15269,1
1250649,1250649,1031.68,640,167,11,1991,1654,1
945212,945212,928.08,333,-1,8,1984,467,1
709862,709862,796.91,466,64,12,1986,11432,1
935809,935809,310.39,206,-1,4,1986,337,1
982814,982814,8.09,181,-1,9,1951,8512,1
170043,170043,15.95,120,-1,7,1994,1684,1
79432,79432,51.66,574,107,9,1964,923,1
283689,283689,1019.96,187,38,11,1985,277,1
774748,774748,617.75,127,-1,0,1958,308,1
641266,641266,1017.68,323,-1,12,1957,151022,1
359429,359429,984.69,461,-1,11,1984,1858,1
873917,873917,1044.1,504,16,11,1987,2303,1
415547,415547,321.07,634,-1,4,1966,717255,1
657952,657952,331.98,407,162,4,1985,12349,1
1099276,1099276,293.56,418,59,4,1950,104396,1
265848,265848,6.7,526,-1,2,1997,20478,1
920486,920486,669.39,14,182,12,1976,1645,1
1233187,1233187,753.84,368,-1,12,1956,70,1
1168249,1168249,829.06,196,8,8,1993,608,1
36787,36787,913.75,134,-1,12,1986,50835,1
1158025,1158025,958.27,64,-1,11,1954,932,1
16957,16957,8.18,489,40,2,1946,2518,1
783622,783622,627.87,20,-1,12,1928,1063,1
795995,795995,976.1,187,38,11,1982,7163,1
18368,18368,298.99,434,-1,4,1946,2518,1
502393,502393,254.4,62,-1,6,1984,27971,1
942778,942778,9.76,513,-1,13,1934,68211,1
38294,38294,1115.06,13,-1,11,1996,31394,1
955482,955482,860.19,130,-1,9,1989,104,1
213213,213213,295.59,566,-1,4,1976,1022298,1
665505,665505,1134.52,588,66,11,1995,203571,1
95122,95122,1021.53,329,-1,11,1997,1075,1
95802,95802,956.7,100,-1,11,1996,121,1
432097,432097,968.99,537,-1,11,1961,2801,1
964502,964502,815.01,287,-1,8,1953,136,1
464501,464501,881.29,197,147,11,1962,91,1
893336,893336,110.89,10,200,1,1990,419,1
1024675,1024675,847.22,360,-1,8,1959,2383912,1
764985,764985,1072.09,402,-1,11,1995,3228,1
600524,600524,293.44,68,-1,4,1972,1261,1
830888,830888,266.77,27,-1,4,2004,460,1
951745,951745,378.97,317,44,4,1972,811,1
478729,478729,1013.23,241,-1,11,1940,8007,1
789925,789925,999.66,504,16,11,1963,298,1
795766,795766,1057.22,6,33,11,2003,5666,1
462700,462700,49.76,364,160,9,1962,91,1
1154822,1154822,842.42,408,-1,12,1954,932,1
264993,264993,22.32,355,-1,7,1976,641349,1
1141806,1141806,692.96,74,-1,8,1949,4508,1
584372,584372,17.49,621,-1,10,1981,13973,1
1253252,1253252,8.73,387,-1,2,1960,1241364,1
192121,192121,913.18,412,43,8,1958,2566,1
1059271,1059271,639.83,458,-1,12,1982,782,1
893221,893221,971.76,352,24,11,1966,2623,1
273719,273719,1076.77,28,93,12,1952,5778,1
282315,282315,1007.47,558,103,11,1985,277,1
1113795,1113795,18.66,308,169,5,1983,2906700,1
938036,938036,921.03,567,46,11,1995,2607,1
1293097,1293097,10.7,113,-1,2,1959,13061,1
565599,565599,1063.73,567,46,11,1955,1126,1
534349,534349,1122.27,183,-1,11,1940,1363,1
757487,757487,8.07,341,-1,2,1998,3202,1
1008899,1008899,18.86,22,-1,2,1951,1517,1
799088,799088,565.3,3,-1,0,1978,349,1
1097471,1097471,320.96,138,-1,4,1969,648,1
12246,12246,664.73,250,-1,9,1990,1228,1
1192974,1192974,937.55,476,183,11,1974,1195,1
144910,144910,885.76,230,196,8,1994,391389,1
356513,356513,870.82,333,-1,8,1941,68211,1
35968,35968,867.76,389,-1,12,1996,31394,1
645937,645937,21.36,523,-1,10,1937,47211,1
649590,649590,1010.96,8,-1,11,1962,6629,1
570360,570360,444.32,550,-1,0,1970,710,1
230998,230998,7.19,50,-1,2,1980,493806,1
151449,151449,258.26,7,-1,6,1974,151785,1
559238,559238,116.96,642,-1,1,1975,4074,1
971780,971780,969.18,179,-1,11,1983,9051,1
281022,281022,812.69,336,-1,8,1997,3224,1
52578,52578,9.17,44,-1,2,1970,99475,1
1295149,1295149,264.64,155,-1,6,1990,302,1
1023514,1023514,17.3,173,-1,2,1963,2078,1
1257286,1257286,240.97,432,-1,6,1987,242,1
1097437,1097437,1026.4,25,-1,11,1935,31970,1
241559,241559,14.33,216,67,3,1961,1132,1
965206,965206,463.41,199,-1,0,1985,3458,1
519016,519016,335.35,254,72,4,1986,2206,1
72207,72207,297.4,89,-1,4,1996,12626,1
1113617,1113617,322.54,186,-1,4,1964,4046,1
744910,744910,999.76,319,-1,11,1991,601723,1
165487,165487,908.46,476,166,11,1958,37,1
1090227,1090227,915.93,232,-1,12,1946,1417793,1
23672,23672,22.22,320,-1,10,1988,3285,1
1013085,1013085,274.29,536,13,4,1958,12568,1
909081,909081,817.89,295,-1,12,1934,181438,1
179494,179494,994.0,567,46,11,2001,13021,1
676308,676308,379.42,445,-1,0,1961,5451,1
1069334,1069334,996.48,13,-1,11,1993,5903,1
392220,392220,935.03,100,-1,11,1981,1536,1
241351,241351,368.08,68,-1,4,1961,1132,1
774857,774857,313.19,89,-1,4,1958,308,1
910162,910162,813.21,230,196,8,1973,190178,1
189315,189315,17.65,101,-1,2,1968,1666,1
736764,736764,971.87,100,-1,11,1966,640470,1
676311,676311,909.98,241,-1,11,1943,761,1
971798,971798,21.46,188,-1,7,1977,9521,1
1070175,1070175,1045.65,352,24,11,1983,229,1
775051,775051,751.52,337,-1,8,1986,1186,1
26637,26637,279.83,27,-1,4,1997,4653,1
30254,30254,7.57,457,199,7,1970,1979,1
1207020,1207020,774.77,130,-1,9,1980,504,1
1081712,1081712,347.36,18,-1,4,1963,1293,1
360563,360563,7.96,364,160,9,1984,1858,1
553865,553865,18.34,616,-1,7,1990,18128,1
1171122,1171122,791.96,54,-1,8,1980,47249,1
716685,716685,718.11,165,-1,11,1960,626,1
778941,778941,318.71,225,-1,4,1957,837792,1
1233999,1233999,258.23,68,-1,4,1990,3085,1
1139180,1139180,1100.02,476,166,11,1997,372,1
828211,828211,327.36,317,44,4,1960,3876,1
173185,173185,856.78,267,-1,11,1964,2317,1
268274,268274,1086.16,640,167,11,1997,20478,1
494817,494817,293.18,23,-1,4,1948,55345,1
52407,52407,906.8,581,56,8,1983,2060,1
975627,975627,283.26,443,-1,4,1966,186140,1
214699,214699,973.89,64,-1,11,1976,1022298,1
689055,689055,911.61,588,66,11,1948,7322,1
297382,297382,928.19,13,-1,11,1985,76383,1
1253167,1253167,114.36,349,55,1,1960,1241364,1
419577,419577,1062.13,197,147,11,1970,1304,1
48079,48079,9.02,97,-1,2,1962,2906700,1
229040,229040,9.57,316,-1,2,1960,459921,1
1211862,1211862,19.31,495,-1,10,1991,321490,1
1065817,1065817,798.84,538,145,12,1926,798,1
100432,100432,1238.3,267,-1,11,1990,7297,1
128326,128326,662.99,617,157,0,1965,470,1
685812,685812,995.57,187,38,11,1948,7322,1
1134754,1134754,639.0,295,-1,12,1988,4573,1
590591,590591,398.82,550,-1,0,1961,4424,1
50296,50296,857.67,581,56,8,1989,2368,1
1008739,1008739,326.42,447,-1,4,1951,1517,1
339489,339489,108.74,642,-1,1,1991,69,1
834373,834373,273.92,123,-1,4,1989,5662,1
537155,537155,975.25,576,-1,11,1961,237282,1
1223815,1223815,386.1,566,-1,4,1972,528,1
170246,170246,8.82,71,-1,2,1997,10295,1
494760,494760,996.09,310,-1,8,1994,4354,1
1142439,1142439,402.39,144,-1,0,1949,4508,1
1258594,1258594,1312.98,267,-1,11,1997,777,1
476388,476388,124.15,161,92,1,1990,1382480,1
1173844,1173844,800.25,466,64,12,1980,47249,1
714377,714377,1091.87,294,0,11,1956,532,1
57309,57309,939.08,409,-1,11,1943,10150,1
88632,88632,349.92,253,-1,4,1986,27020,1
246580,246580,19.21,376,47,7,1972,53,1
201651,201651,49.85,547,-1,9,1932,800,1
1088707,1088707,751.26,196,8,8,1966,47772,1
95620,95620,304.93,536,13,4,1925,4431,1
366632,366632,473.53,75,-1,0,1984,144160,1
1202434,1202434,22.35,587,-1,5,1987,3688,1
1123266,1123266,10.31,166,-1,9,1992,86954,1
164605,164605,823.05,368,-1,12,1958,37,1
199076,199076,1071.78,164,-1,11,1932,800,1
21926,21926,377.28,184,113,4,1972,270712,1
118127,118127,900.57,125,-1,12,1954,27829,1
278198,278198,1069.41,329,-1,11,1934,12486,1
1081653,1081653,19.44,607,-1,7,1934,5648,1
474452,474452,976.42,66,-1,11,1936,6284,1
1209036,1209036,300.56,186,-1,4,1998,17867,1
534136,534136,1033.92,402,-1,11,1945,165,1
765165,765165,119.52,263,-1,1,1985,224256,1
938011,938011,1097.05,280,-1,11,1986,337,1
426840,426840,864.02,14,182,12,1995,67858,1
1182304,1182304,829.87,360,-1,8,1973,749635,1
193973,193973,326.64,570,-1,4,1929,276,1
1183874,1183874,51.0,639,-1,10,1958,1414,1
170081,170081,955.57,223,212,11,1997,10295,1
1091175,1091175,905.2,366,-1,11,1946,1417793,1
928968,928968,286.39,440,123,4,1956,134056,1
1228887,1228887,9.49,526,-1,2,1976,2054,1
213396,213396,271.17,292,-1,4,1986,4680,1
66065,66065,1140.72,371,68,11,1961,16955,1
530847,530847,791.9,287,-1,8,1940,1363,1
326961,326961,895.66,327,19,11,1972,213,1
96005,96005,319.32,68,-1,4,1941,36784,1
1070787,1070787,6.62,233,-1,9,1931,413574,1
713244,713244,824.98,586,-1,12,1961,597,1
268167,268167,242.48,14,18,6,1976,641349,1
1186741,1186741,713.56,324,-1,8,1973,4471,1
1288446,1288446,234.58,236,130,6,1972,2401,1
1027803,1027803,8.01,463,-1,2,1971,31515,1
708270,708270,296.14,434,-1,4,1957,2601,1
376293,376293,17.81,621,-1,10,1979,276002,1
1178596,1178596,758.52,336,-1,8,1972,18408,1
1250820,1250820,1050.15,366,-1,11,1991,1654,1
12983,12983,291.51,423,-1,4,2001,21635,1
670183,670183,946.05,25,-1,11,1981,2644,1
737710,737710,294.87,226,69,4,1966,640470,1
65962,65962,696.29,32,-1,8,1974,964,1
679976,679976,291.48,447,-1,4,1964,11751,1
1040810,1040810,976.26,366,-1,11,1988,167,1
26270,26270,10.29,318,-1,13,1993,238602,1
1027652,1027652,327.98,139,-1,4,1984,3451,1
1125527,1125527,778.52,496,39,11,1973,105549,1
1168236,1168236,9.49,50,-1,2,2000,28425,1
396093,396093,324.16,440,123,4,1954,969,1
1118834,1118834,821.19,448,-1,12,1944,914,1
929564,929564,12.82,153,-1,2,1984,207410,1
597378,597378,382.41,12,-1,4,1978,79613,1
1162920,1162920,326.24,418,59,4,1955,207,1
1147884,1147884,19.32,35,-1,7,1981,3684,1
1014763,1014763,831.25,405,-1,8,1975,566,1
297358,297358,924.87,429,111,12,1958,1196,1
789769,789769,103.55,641,-1,1,2003,5666,1
1220624,1220624,96.74,268,-1,1,1972,528,1
51431,51431,741.98,104,71,9,1972,922,1
1199954,1199954,356.34,434,-1,4,1987,3688,1
280414,280414,826.2,611,70,12,1954,337,1
1208948,1208948,325.16,375,-1,4,1987,87124,1
827464,827464,986.82,288,-1,11,1969,25459,1
29087,29087,849.79,288,-1,11,1987,46,1
953314,953314,1040.2,461,-1,11,1974,241,1
598502,598502,492.67,507,139,0,1978,79613,1
491477,491477,351.65,138,-1,4,1992,42384,1
522058,522058,998.42,476,101,11,1982,823,1
191395,191395,884.05,347,195,11,1968,1666,1
74041,74041,805.81,576,-1,11,2001,272,1
776538,776538,946.74,136,181,12,1953,2148,1
88556,88556,21.51,599,-1,7,1986,27020,1
963519,963519,966.08,327,19,11,1960,6063,1
919675,919675,1155.44,13,-1,11,1957,4870,1
1113015,1113015,18.67,56,-1,7,1988,2523,1
739927,739927,812.87,476,183,11,1963,1850,1
7214,7214,768.15,396,-1,8,1939,145,1
344448,344448,9.51,181,-1,9,2005,267,1
945434,945434,1009.65,190,97,12,1969,45303,1
962796,962796,8.93,593,-1,13,1960,6063,1
147863,147863,1030.79,25,-1,11,1927,16305,1
2472,2472,11.52,270,79,2,1960,1595797,1
373171,373171,918.74,615,119,12,1960,51,1
1217416,1217416,804.93,43,63,12,1950,331,1
234625,234625,296.25,254,72,4,2000,18799,1
748870,748870,50.35,544,-1,9,1968,744,1
467309,467309,341.13,395,-1,4,1959,5791,1
1152702,1152702,305.16,335,-1,4,1936,20133,1
996811,996811,457.21,118,-1,0,1971,753116,1
455469,455469,746.54,360,-1,8,1997,165556,1
716300,716300,697.41,412,43,8,1942,864,1
1177481,1177481,778.53,331,-1,8,1972,18408,1
969516,969516,316.42,535,184,4,1990,137,1
1233015,1233015,818.88,360,-1,8,1956,70,1
895215,895215,21.01,573,-1,7,1990,419,1
122756,122756,10.87,305,-1,2,1976,513,1
63281,63281,776.09,232,-1,12,1952,254,1
953267,953267,339.38,406,-1,4,1972,811,1
280748,280748,881.95,418,213,11,1989,9772,1
95598,95598,116.77,14,149,1,1969,568,1
1062476,1062476,260.45,412,207,6,1986,1530,1
685858,685858,18.29,608,-1,7,1985,824,1
239748,239748,296.02,375,-1,4,1940,40470,1
432095,432095,1153.58,352,24,11,1989,1102,1
112803,112803,383.07,51,-1,0,1946,673342,1
522627,522627,9.46,229,-1,2,1982,143,1
1230840,1230840,939.96,402,-1,11,1953,69793,1
1211808,1211808,846.2,581,56,8,1966,233717,1
169890,169890,686.01,404,-1,12,1997,10295,1
126076,126076,18.53,387,-1,2,1942,140,1
651450,651450,20.94,425,-1,10,1962,6629,1
959890,959890,269.17,315,74,6,1977,7155,1
301436,301436,909.81,241,-1,11,1955,466,1
682342,682342,769.12,448,-1,12,1988,7268,1
1027716,1027716,786.02,197,147,11,1988,606,1
133958,133958,873.82,371,68,11,1987,910148,1
710062,710062,352.72,536,13,4,1986,11432,1
762598,762598,9.1,153,-1,2,1969,459921,1
395882,395882,19.47,56,-1,7,1992,1352,1
979046,979046,938.77,102,-1,8,1937,2258,1
151508,151508,295.04,206,-1,4,1927,7369,1
830693,830693,788.22,133,-1,8,1960,3876,1
1230707,1230707,917.43,241,-1,11,1976,2054,1
799526,799526,14.7,46,188,3,1959,630,1
1292910,1292910,1078.51,476,183,11,1946,642,1
1070903,1070903,21.33,465,-1,10,1964,8097,1
1211919,1211919,859.23,408,-1,12,1991,321490,1
429780,429780,887.77,476,101,11,1969,4533,1
165424,165424,1126.82,267,-1,11,1958,37,1
1262668,1262668,1130.23,371,68,11,1997,777,1
307263,307263,924.45,32,-1,8,1993,19408,1
1278531,1278531,890.98,46,197,8,1964,21437,1
1123649,1123649,274.87,300,-1,4,1973,105549,1
230782,230782,823.24,352,24,11,1960,459921,1
404447,404447,9.85,478,83,2,1991,9679,1
136228,136228,7.82,173,-1,2,1981,49,1
969480,969480,959.97,179,-1,11,1983,9051,1
321514,321514,1050.47,183,-1,11,1984,85,1
45605,45605,294.02,206,-1,4,1992,126,1
1295666,1295666,21.69,101,-1,2,1969,23,1
1275178,1275178,855.4,319,-1,11,1951,1178,1
1166565,1166565,255.44,529,120,4,1960,3487,1
572346,572346,1018.47,6,33,11,1965,2786,1
1194407,1194407,1175.82,164,-1,11,1977,8269,1
911808,911808,11.29,606,-1,3,1957,4870,1
193766,193766,612.5,279,-1,0,1968,1666,1
1097635,1097635,366.76,426,91,0,1966,757530,1
1002828,1002828,112.09,217,-1,1,1956,260,1
1273902,1273902,709.99,285,110,8,1982,1574,1
380333,380333,941.21,588,66,11,1979,276002,1
859150,859150,1064.53,66,-1,11,2003,1512,1
273646,273646,1018.88,567,46,11,2001,4198,1
64807,64807,311.48,18,-1,4,1959,198,1
30870,30870,229.57,619,-1,6,1971,5950,1
831039,831039,311.38,406,-1,4,1986,741,1
1233115,1233115,919.83,524,-1,11,1934,31702,1
106835,106835,19.23,41,-1,7,1986,1645,1
601833,601833,283.57,443,-1,4,1963,242803,1
360643,360643,898.72,496,39,11,1993,30770,1
897129,897129,355.27,423,-1,4,1946,450,1
964900,964900,938.98,295,-1,12,1975,1841,1
1049867,1049867,7.41,265,-1,3,1983,1166,1
1002818,1002818,719.38,644,-1,8,1928,8019,1
717734,717734,1098.84,418,213,11,1942,864,1
689154,689154,874.24,285,110,8,1962,754,1
344567,344567,1239.22,125,-1,12,2005,267,1
69735,69735,959.53,230,196,8,1998,166081,1
197500,197500,345.91,123,-1,4,1932,800,1
521397,521397,413.75,3,-1,0,1986,2206,1
52625,52625,280.48,423,-1,4,1990,1946,1
410966,410966,1007.24,187,38,11,1966,717255,1
1283368,1283368,366.09,184,113,4,1976,324,1
979372,979372,498.19,144,-1,0,1974,71485,1
236915,236915,344.48,225,-1,4,1965,129,1
975595,975595,389.57,550,-1,0,1966,186140,1
344662,344662,882.67,14,182,12,1985,718,1
225309,225309,920.59,521,9,11,1969,663,1
36064,36064,6.83,394,-1,9,1986,50835,1
149947,149947,9.21,173,-1,2,2000,136,1
654281,654281,1010.77,418,213,11,1953,9506,1
1167996,1167996,387.41,279,-1,0,1943,7511,1
869161,869161,139.45,330,-1,1,1968,333497,1
93343,93343,125.12,339,185,1,1974,878,1
744930,744930,857.69,230,196,8,1968,92985,1
758837,758837,312.51,317,44,4,1976,1680,1
1166483,1166483,287.5,292,-1,4,1960,3487,1
15473,15473,835.36,412,43,8,1950,276002,1
746604,746604,883.25,28,93,12,1968,92985,1
1278488,1278488,533.58,251,-1,0,1982,1574,1
909052,909052,19.17,487,-1,5,1973,190178,1
896834,896834,951.41,267,-1,11,1975,910148,1
518320,518320,265.88,393,150,6,1986,2206,1
924848,924848,1203.86,66,-1,11,1978,168,1
86050,86050,7.59,233,-1,9,1964,5577,1
1168057,1168057,19.55,214,-1,7,1995,899,1
380288,380288,10.91,321,-1,13,1995,372,1
1226670,1226670,107.75,510,-1,1,1972,528,1
351330,351330,298.99,293,-1,4,1997,973849,1
1202397,1202397,21.0,400,32,10,1987,3688,1
370620,370620,872.27,442,-1,12,1960,51,1
1215783,1215783,320.12,58,-1,4,1936,135332,1
1210286,1210286,12.53,92,159,2,1991,321490,1
1070881,1070881,696.68,163,127,8,1929,14075,1
971785,971785,472.51,185,-1,0,1983,9051,1
74434,74434,336.15,254,72,4,1996,12626,1
237146,237146,12.43,202,-1,3,1990,3343,1
941015,941015,542.85,428,-1,0,1985,36438,1
790659,790659,285.27,328,-1,4,1978,349,1
798913,798913,1025.64,8,-1,11,1978,349,1
606302,606302,1023.45,611,70,12,1954,3223,1
945387,945387,802.24,102,-1,8,1984,467,1
514148,514148,1371.81,404,-1,12,1999,895,1
462564,462564,1230.42,224,-1,11,1962,91,1
1054712,1054712,859.91,558,103,11,1976,1302,1
1111041,1111041,9.28,420,-1,2,1966,4913,1
88726,88726,6.23,567,75,2,1966,3764,1
1219097,1219097,1010.03,43,63,12,1936,135332,1
667428,667428,899.05,100,-1,11,1995,203571,1
1164805,1164805,370.45,138,-1,4,1995,899,1
721101,721101,706.46,527,-1,8,1963,222,1
192137,192137,818.46,285,110,8,1968,1666,1
392751,392751,9.68,111,-1,2,1991,33804,1
114753,114753,1039.27,64,-1,11,1987,545147,1
977049,977049,923.77,119,152,12,1966,186140,1
665182,665182,934.76,482,-1,11,1949,237282,1
913006,913006,957.75,241,-1,11,1941,471,1
951729,951729,326.29,566,-1,4,1965,4664,1
1253275,1253275,320.81,418,59,4,1960,1241364,1
50146,50146,9.42,365,-1,13,1983,540,1
580060,580060,1055.61,466,64,12,1956,35705,1
837583,837583,1036.05,64,-1,11,1986,741,1
405457,405457,925.84,576,-1,11,1945,589,1
1295166,1295166,112.06,563,-1,1,1990,302,1
63444,63444,15.99,391,-1,3,1952,254,1
328778,328778,20.19,247,-1,10,1972,213,1
683294,683294,864.75,386,-1,8,1964,7987,1
1282873,1282873,21.86,239,-1,10,1949,7879,1
113123,113123,920.74,224,-1,11,1979,172247,1
908992,908992,7.27,573,-1,7,1941,471,1
1047918,1047918,249.56,432,-1,6,1972,343,1
1230785,1230785,977.39,100,-1,11,1976,2054,1
233418,233418,1094.71,558,103,11,2004,2135,1
127546,127546,1115.59,13,-1,11,1965,470,1
290413,290413,754.98,256,-1,8,1975,163415,1
810090,810090,335.56,407,162,4,1930,307,1
33566,33566,904.58,223,212,11,1960,24840,1
1107812,1107812,333.06,328,-1,4,1964,4046,1
962243,962243,700.91,46,197,8,1960,6063,1
878121,878121,21.18,490,42,7,1987,2303,1
1171071,1171071,294.64,206,-1,4,1980,47249,1
685849,685849,8.04,211,-1,9,1934,276002,1
